Product_ID,Product_Name,Category,Date,Units_Sold,Price_Per_Unit,Revenue
TO_53902,Ride-on,Toys,2025-01-24,10,4198.492859546219,41984.93
BA_18173,Car,Battery Operated,2024-10-23,8,2441.227641517208,19529.82
FU_44239,Study Table,Furniture,2024-09-08,10,2800.2046264954997,28002.05
BA_96516,Stroller,Baby Gear,2024-07-09,7,1023.1281435860283,7161.9
BA_16834,Car Seat,Baby Gear,2025-02-06,3,1919.798259201606,5759.39
BA_28599,Car Seat,Baby Gear,2025-03-04,5,4382.851373557742,21914.26
TO_15281,Scooter,Toys,2024-05-09,6,4891.480573251896,29348.88
BA_55900,Walker,Baby Gear,2024-09-05,3,556.6444278816238,1669.93
BA_25179,Bed Rail,Baby Safety,2024-06-30,5,4717.41978094519,23587.1
BA_28011,Bike,Battery Operated,2024-09-30,2,1347.1660443690098,2694.33
BA_75266,Walker,Baby Gear,2024-10-13,4,3034.4224384542563,12137.69
TO_92706,Scooter,Toys,2024-06-11,7,2180.4144026767617,15262.9
FU_26154,High Chair,Furniture,2024-08-06,1,3676.7984123248116,3676.8
BA_94229,Safety Gate,Baby Safety,2024-09-30,5,1726.1648997567477,8630.82
BA_89512,Jeep,Battery Operated,2024-06-23,1,4017.06828486362,4017.07
BA_35155,Car Seat,Baby Gear,2025-04-21,1,1384.4085807489234,1384.41
TO_75941,Ride-on,Toys,2024-12-18,8,3668.8193526619307,29350.55
BA_82622,Safety Gate,Baby Safety,2025-03-30,8,3495.4564581493496,27963.65
TO_19569,Ride-on,Toys,2025-01-03,3,3017.6489203250353,9052.95
BA_44871,Car,Battery Operated,2024-05-31,6,1241.3317548552982,7447.99
BA_89825,Bed Rail,Baby Safety,2024-11-20,10,4989.664213159418,49896.64
FU_77078,High Chair,Furniture,2024-07-28,7,2834.452602027056,19841.17
FU_62163,High Chair,Furniture,2024-11-06,7,4255.886041836449,29791.2
FU_43077,Cradle,Furniture,2024-05-14,9,2356.387203497993,21207.48
BA_68380,Bike,Battery Operated,2025-03-29,10,1547.382534951635,15473.83
FU_29325,High Chair,Furniture,2024-09-26,5,2688.6811452573247,13443.41
BA_48786,Walker,Baby Gear,2025-01-06,6,4141.283901286852,24847.7
BA_32566,Bed Rail,Baby Safety,2025-01-09,7,4921.223591768017,34448.57
TO_23261,Ride-on,Toys,2024-12-09,1,2012.6624552541687,2012.66
TO_45898,Scooter,Toys,2024-08-09,6,3157.173196831055,18943.04
BA_99370,Bed Rail,Baby Safety,2024-10-26,9,1602.9388301236427,14426.45
TO_71934,Scooter,Toys,2024-09-15,6,1251.8575655898371,7511.15
TO_10952,Ride-on,Toys,2024-11-07,4,1162.3854457982077,4649.54
TO_73256,Scooter,Toys,2025-03-12,1,735.4286300046489,735.43
FU_97475,Cradle,Furniture,2025-01-23,3,1427.150875571026,4281.45
BA_42888,Car Seat,Baby Gear,2024-06-14,8,3005.381648055613,24043.05
TO_62123,Scooter,Toys,2024-06-04,8,4878.483570795351,39027.87
BA_74984,Bed Rail,Baby Safety,2024-07-19,4,940.5437364532318,3762.17
BA_18601,Jeep,Battery Operated,2024-06-16,10,3022.1132371564577,30221.13
FU_50759,Study Table,Furniture,2024-12-14,2,4883.113625792973,9766.23
FU_82121,Study Table,Furniture,2025-02-26,9,3567.9700670051066,32111.73
FU_48398,Study Table,Furniture,2024-08-31,8,4851.244310217556,38809.95
TO_52111,Scooter,Toys,2025-04-15,10,781.5076506475687,7815.08
BA_74221,Bed Rail,Baby Safety,2024-09-08,8,3428.935399928892,27431.48
BA_81980,Car,Battery Operated,2024-08-16,1,2989.521941518807,2989.52
BA_32853,Bed Rail,Baby Safety,2024-07-20,2,4652.946121147075,9305.89
BA_41496,Bike,Battery Operated,2024-08-14,10,4724.440824492431,47244.41
BA_86897,Bed Rail,Baby Safety,2024-10-28,8,4784.831104539758,38278.65
BA_82902,Bed Rail,Baby Safety,2025-02-04,8,517.8405010620498,4142.72
BA_71830,Bed Rail,Baby Safety,2024-11-30,6,3676.051359308681,22056.31
BA_18166,Car,Battery Operated,2024-07-17,5,3062.7927654788577,15313.96
BA_16251,Stroller,Baby Gear,2025-03-12,5,987.8094711130406,4939.05
TO_15880,Scooter,Toys,2025-02-05,5,2183.0344993712642,10915.17
FU_46522,Cradle,Furniture,2025-02-18,10,3706.8497084641126,37068.5
FU_50100,Study Table,Furniture,2024-10-04,8,651.0174626245114,5208.14
TO_92982,Ride-on,Toys,2024-12-07,9,4991.58831609068,44924.29
BA_61770,Bike,Battery Operated,2024-07-07,3,4973.100088585046,14919.3
BA_60865,Car Seat,Baby Gear,2025-01-04,1,3893.7139982281356,3893.71
BA_27360,Car,Battery Operated,2025-01-10,6,3599.322595324027,21595.94
BA_45207,Walker,Baby Gear,2024-08-06,3,3748.3127455231743,11244.94
BA_81452,Stroller,Baby Gear,2025-04-17,6,4205.893610322599,25235.36
BA_97242,Safety Gate,Baby Safety,2024-12-09,7,736.6882896499013,5156.82
FU_98604,High Chair,Furniture,2025-03-09,10,980.3708791262154,9803.71
FU_86090,Study Table,Furniture,2024-06-08,5,862.4258190389578,4312.13
BA_31177,Bed Rail,Baby Safety,2025-01-15,1,2289.05281072893,2289.05
FU_73367,High Chair,Furniture,2024-08-22,3,3946.814995683787,11840.44
BA_47583,Stroller,Baby Gear,2025-03-09,10,4714.893027385372,47148.93
BA_53051,Safety Gate,Baby Safety,2024-06-29,9,4033.264055405679,36299.38
BA_85691,Safety Gate,Baby Safety,2025-01-17,10,2068.2223783521194,20682.22
FU_60278,Cradle,Furniture,2025-04-14,3,2491.8130750840837,7475.44
TO_13031,Scooter,Toys,2024-12-05,9,1378.7214763010827,12408.49
BA_47761,Car,Battery Operated,2025-01-10,10,2496.585797090682,24965.86
BA_57488,Bed Rail,Baby Safety,2024-05-22,8,4485.69404009139,35885.55
FU_22308,High Chair,Furniture,2024-10-14,10,1836.953929055854,18369.54
BA_48637,Stroller,Baby Gear,2025-01-26,7,2805.3997358472866,19637.8
BA_19663,Jeep,Battery Operated,2025-01-27,4,580.2813450805708,2321.13
BA_27150,Walker,Baby Gear,2025-04-11,3,2270.5098928498883,6811.53
BA_97167,Bed Rail,Baby Safety,2024-05-28,9,1078.494106571607,9706.45
TO_87721,Ride-on,Toys,2024-12-15,1,2550.77169314425,2550.77
TO_45315,Ride-on,Toys,2025-02-24,8,1181.2283986586613,9449.83
BA_21205,Jeep,Battery Operated,2024-08-21,2,1516.6368509412287,3033.27
BA_16036,Bike,Battery Operated,2025-01-14,5,2867.065280651292,14335.33
TO_80106,Ride-on,Toys,2024-11-14,10,4857.867064051604,48578.67
TO_67671,Ride-on,Toys,2025-01-04,6,1883.8142826850656,11302.89
FU_67657,High Chair,Furniture,2025-02-03,3,987.3064300049859,2961.92
FU_26363,Cradle,Furniture,2024-11-11,2,2662.8675195611263,5325.74
FU_21274,Study Table,Furniture,2024-05-26,7,4127.085415255377,28889.6
TO_63594,Scooter,Toys,2024-08-15,6,1551.003122779519,9306.02
BA_55685,Bike,Battery Operated,2024-10-14,6,2616.0543703826384,15696.33
TO_20060,Scooter,Toys,2024-05-28,1,3209.802616440388,3209.8
BA_88728,Bed Rail,Baby Safety,2024-06-18,2,3899.9724857048514,7799.94
FU_84835,High Chair,Furniture,2024-12-23,9,2724.6937319125072,24522.24
BA_21883,Bed Rail,Baby Safety,2024-12-31,6,4046.0698737845455,24276.42
BA_41312,Safety Gate,Baby Safety,2024-07-14,8,3632.395088379155,29059.16
FU_72570,High Chair,Furniture,2024-07-29,10,2310.5052983525297,23105.05
BA_91368,Bed Rail,Baby Safety,2025-01-04,6,4460.966717582945,26765.8
TO_46487,Scooter,Toys,2025-02-09,4,3557.280444230987,14229.12
TO_92602,Scooter,Toys,2024-10-15,6,2925.9528431183485,17555.72
FU_34174,Study Table,Furniture,2025-01-06,2,1465.0003519777133,2930.0
BA_49253,Bed Rail,Baby Safety,2024-09-28,10,4660.476937507771,46604.77
BA_85291,Car Seat,Baby Gear,2024-05-20,7,3205.3193556192887,22437.24
FU_65557,Cradle,Furniture,2025-03-06,10,4486.574541857206,44865.75
BA_75528,Safety Gate,Baby Safety,2025-02-21,3,3126.237895510145,9378.71
BA_54078,Bike,Battery Operated,2024-11-04,9,3069.2745013500726,27623.47
FU_40621,Study Table,Furniture,2024-08-15,6,2486.3084286802396,14917.85
FU_54584,Cradle,Furniture,2024-06-29,2,1614.675374842979,3229.35
TO_61688,Ride-on,Toys,2025-03-16,2,4774.336846754604,9548.67
BA_97684,Walker,Baby Gear,2024-06-22,4,4929.662681624961,19718.65
BA_18486,Safety Gate,Baby Safety,2024-11-07,1,4391.971389106619,4391.97
BA_27235,Stroller,Baby Gear,2024-09-08,9,3303.1616556760846,29728.45
TO_64808,Ride-on,Toys,2024-12-31,4,1154.6985915421355,4618.79
TO_31366,Scooter,Toys,2025-04-16,10,1195.0163169143116,11950.16
BA_18608,Bed Rail,Baby Safety,2024-12-29,4,1157.0998946156965,4628.4
BA_26049,Car Seat,Baby Gear,2024-10-02,3,3090.3470065038914,9271.04
FU_35849,Cradle,Furniture,2024-10-02,6,4527.52428262341,27165.15
BA_50440,Bike,Battery Operated,2024-09-30,9,3792.303023292279,34130.73
FU_58778,High Chair,Furniture,2024-10-27,7,4996.370603170472,34974.59
BA_60158,Bike,Battery Operated,2025-01-03,2,1066.5956895139684,2133.19
TO_96799,Scooter,Toys,2024-09-09,8,2033.2833945746693,16266.27
BA_31933,Safety Gate,Baby Safety,2024-11-07,6,4021.5175887967785,24129.11
BA_76677,Car,Battery Operated,2024-08-18,2,3602.9431631497505,7205.89
BA_77076,Car,Battery Operated,2024-10-05,4,3193.6857179395643,12774.74
TO_79865,Scooter,Toys,2024-07-15,5,3841.0038964342707,19205.02
BA_92947,Jeep,Battery Operated,2025-02-19,2,1259.0116735206475,2518.02
TO_85384,Ride-on,Toys,2025-01-13,10,4206.203312833461,42062.03
FU_40523,Study Table,Furniture,2025-01-27,8,680.1045520144322,5440.84
FU_30770,Cradle,Furniture,2024-11-29,1,1819.1028848397877,1819.1
BA_65402,Jeep,Battery Operated,2024-12-17,7,1696.8174198874267,11877.72
BA_95227,Bed Rail,Baby Safety,2024-06-09,1,561.568961163306,561.57
FU_70218,Study Table,Furniture,2024-11-23,5,4023.521870923048,20117.61
BA_33757,Car Seat,Baby Gear,2025-04-30,2,3683.4770498105377,7366.95
BA_70171,Bike,Battery Operated,2024-11-15,7,1779.0238350915067,12453.17
TO_66802,Scooter,Toys,2024-12-16,2,612.5916741247905,1225.18
BA_34556,Bike,Battery Operated,2024-06-20,10,2379.477290485459,23794.77
BA_28867,Walker,Baby Gear,2024-07-11,8,4703.473273105027,37627.79
FU_52215,Study Table,Furniture,2025-01-22,5,4889.165234672605,24445.83
TO_93658,Scooter,Toys,2025-01-15,3,4910.466628268389,14731.4
TO_49337,Scooter,Toys,2024-07-18,1,1377.7499474816013,1377.75
BA_10605,Bed Rail,Baby Safety,2025-02-21,9,1427.658678233308,12848.93
BA_72977,Jeep,Battery Operated,2024-08-26,6,2320.129792142287,13920.78
BA_25438,Safety Gate,Baby Safety,2025-03-26,1,896.7482630714243,896.75
BA_64140,Walker,Baby Gear,2025-04-06,1,4255.680324090419,4255.68
BA_12781,Car,Battery Operated,2024-05-08,4,3946.12976899316,15784.52
BA_45060,Bed Rail,Baby Safety,2024-11-22,5,4242.232507820866,21211.16
BA_58982,Safety Gate,Baby Safety,2025-03-30,3,1838.745597930479,5516.24
FU_38897,Cradle,Furniture,2024-11-16,5,1621.3513082153447,8106.76
FU_19380,Study Table,Furniture,2025-03-31,1,1565.4427448586189,1565.44
FU_46919,Cradle,Furniture,2024-08-19,2,3910.1663524744868,7820.33
TO_29036,Ride-on,Toys,2024-05-17,10,4859.419628346055,48594.2
BA_18237,Safety Gate,Baby Safety,2024-12-24,10,1698.2881057342552,16982.88
BA_38844,Safety Gate,Baby Safety,2024-07-15,10,795.193724464666,7951.94
BA_83200,Bike,Battery Operated,2024-11-19,1,2432.44961150593,2432.45
FU_61112,Study Table,Furniture,2024-08-29,9,1293.9262711535503,11645.34
FU_39792,Cradle,Furniture,2024-12-14,9,1565.5919106050292,14090.33
BA_81043,Jeep,Battery Operated,2025-01-05,6,2293.808114100693,13762.85
FU_57465,Study Table,Furniture,2025-03-15,4,4457.383131364328,17829.53
BA_54407,Safety Gate,Baby Safety,2024-11-12,1,1484.7041418359254,1484.7
BA_85164,Stroller,Baby Gear,2025-03-14,10,4732.620637552006,47326.21
BA_18501,Bike,Battery Operated,2024-09-09,4,3910.692235028865,15642.77
BA_97205,Jeep,Battery Operated,2024-08-07,4,3274.7476495897545,13098.99
BA_90125,Safety Gate,Baby Safety,2025-04-18,7,3704.0543020534847,25928.38
BA_77849,Stroller,Baby Gear,2024-12-30,3,2831.6002976493187,8494.8
BA_30335,Safety Gate,Baby Safety,2025-04-21,9,1458.2097936993948,13123.89
FU_65478,Cradle,Furniture,2025-02-27,6,3399.252491862157,20395.51
BA_99523,Stroller,Baby Gear,2024-11-28,7,2009.1057500639618,14063.74
TO_75777,Scooter,Toys,2025-02-07,6,1826.8668195719765,10961.2
BA_52075,Stroller,Baby Gear,2025-02-12,7,2531.5905039188974,17721.13
FU_16690,Study Table,Furniture,2024-07-24,2,3015.0555561548435,6030.11
BA_70279,Car,Battery Operated,2024-08-11,4,1021.7942482608892,4087.18
TO_57908,Scooter,Toys,2024-10-05,7,1829.9449146961617,12809.61
BA_11908,Car,Battery Operated,2025-01-14,8,734.5639501420453,5876.51
BA_73652,Stroller,Baby Gear,2024-09-25,8,1520.248337339311,12161.99
BA_66006,Safety Gate,Baby Safety,2024-05-14,7,4765.1241327762455,33355.87
BA_18150,Walker,Baby Gear,2024-09-04,2,4198.059485702084,8396.12
BA_72315,Walker,Baby Gear,2024-07-17,4,3631.241272792529,14524.97
BA_56642,Safety Gate,Baby Safety,2024-06-04,6,3752.106841729766,22512.64
TO_47950,Ride-on,Toys,2025-03-10,10,3071.795395868074,30717.95
BA_55134,Bed Rail,Baby Safety,2024-08-19,9,2474.2971390616176,22268.67
BA_57465,Car,Battery Operated,2024-09-12,2,652.2727234654445,1304.55
BA_49471,Car Seat,Baby Gear,2025-01-20,1,741.0673166474529,741.07
TO_39743,Scooter,Toys,2025-01-20,9,2932.087465533034,26388.79
BA_58023,Car,Battery Operated,2025-03-08,7,4659.8351781517085,32618.85
FU_56559,Study Table,Furniture,2024-10-02,4,1619.241757896677,6476.97
FU_58655,Study Table,Furniture,2025-03-29,4,2479.9659993008117,9919.86
BA_80519,Safety Gate,Baby Safety,2025-04-14,1,1595.198224812693,1595.2
FU_77295,Cradle,Furniture,2024-09-28,1,1867.7617487503321,1867.76
FU_92171,Cradle,Furniture,2025-01-05,1,2834.043913402942,2834.04
BA_66755,Bed Rail,Baby Safety,2024-07-24,10,1495.4130087645524,14954.13
FU_38630,High Chair,Furniture,2024-12-04,5,1417.879364410582,7089.4
BA_94167,Stroller,Baby Gear,2025-02-01,6,1639.687096499799,9838.12
TO_10285,Ride-on,Toys,2025-03-01,5,4091.065077166469,20455.33
BA_77871,Safety Gate,Baby Safety,2025-04-11,1,2852.841150020267,2852.84
BA_97613,Bike,Battery Operated,2024-06-30,6,3267.752541105097,19606.52
FU_74373,Cradle,Furniture,2025-04-11,10,2080.920902534783,20809.21
BA_12389,Car Seat,Baby Gear,2024-10-03,2,4995.710435901909,9991.42
BA_53548,Stroller,Baby Gear,2024-11-09,1,4033.3607720321106,4033.36
TO_54997,Ride-on,Toys,2025-04-29,10,2587.1663835656104,25871.66
TO_22424,Ride-on,Toys,2024-07-20,1,4683.694537351571,4683.69
FU_70449,Study Table,Furniture,2025-04-21,10,3716.193110310946,37161.93
BA_83559,Walker,Baby Gear,2024-07-07,6,3655.03492660454,21930.21
BA_71950,Stroller,Baby Gear,2024-12-11,7,1596.5179523326665,11175.63
TO_19563,Scooter,Toys,2025-01-12,9,3179.5030677227783,28615.53
BA_22161,Safety Gate,Baby Safety,2024-09-14,9,4832.948663848291,43496.54
BA_35470,Bike,Battery Operated,2025-02-13,2,2256.113216265916,4512.23
BA_90438,Bike,Battery Operated,2025-01-18,7,3572.2064390112814,25005.45
BA_45003,Stroller,Baby Gear,2024-09-13,3,4391.898696642185,13175.7
BA_50333,Walker,Baby Gear,2025-01-17,5,2211.7283102862766,11058.64
BA_38361,Jeep,Battery Operated,2024-10-13,5,3915.6693105023633,19578.35
BA_90725,Bike,Battery Operated,2024-07-18,1,2485.6882025618515,2485.69
TO_97866,Scooter,Toys,2024-07-06,3,4334.607950450117,13003.82
BA_68257,Stroller,Baby Gear,2024-08-30,2,679.1587620518402,1358.32
BA_88980,Walker,Baby Gear,2024-05-17,8,3899.7322040152208,31197.86
TO_84114,Scooter,Toys,2024-10-03,4,722.6447436914848,2890.58
BA_89715,Stroller,Baby Gear,2024-11-12,4,3742.3326404840623,14969.33
BA_50613,Stroller,Baby Gear,2024-12-15,3,1468.7042423418866,4406.11
TO_34126,Scooter,Toys,2024-07-20,4,1003.094335582553,4012.38
TO_68509,Scooter,Toys,2025-02-08,1,2298.4681615377267,2298.47
BA_93634,Safety Gate,Baby Safety,2025-04-20,1,3414.9958142737805,3415.0
FU_39601,High Chair,Furniture,2024-05-08,2,3344.116696989348,6688.23
FU_54745,Cradle,Furniture,2025-01-08,8,3936.7064981529056,31493.65
FU_47023,Study Table,Furniture,2024-09-01,2,3511.892602494795,7023.79
BA_87026,Jeep,Battery Operated,2025-02-24,9,4896.935705266976,44072.42
TO_12858,Scooter,Toys,2024-12-13,7,2956.4533325480133,20695.17
TO_68080,Ride-on,Toys,2024-09-27,8,2791.7881736863123,22334.31
BA_81951,Safety Gate,Baby Safety,2024-07-09,2,3727.758807051863,7455.52
BA_97632,Stroller,Baby Gear,2024-08-13,6,4354.331012627699,26125.99
BA_87512,Car,Battery Operated,2024-05-15,4,2976.844794690723,11907.38
BA_66778,Car Seat,Baby Gear,2025-05-07,3,1734.6456038508531,5203.94
TO_26706,Scooter,Toys,2024-08-11,5,1389.920735251074,6949.6
BA_96130,Jeep,Battery Operated,2024-12-03,6,979.356303455316,5876.14
FU_78941,High Chair,Furniture,2025-02-12,9,4664.159280050618,41977.43
TO_20823,Scooter,Toys,2024-12-06,10,4837.309287859888,48373.09
FU_79183,Cradle,Furniture,2024-07-14,7,4896.365251293909,34274.56
BA_61380,Bed Rail,Baby Safety,2024-12-03,4,4800.303796971266,19201.22
BA_79548,Safety Gate,Baby Safety,2024-12-17,9,1138.2914609841037,10244.62
BA_16498,Bike,Battery Operated,2024-07-16,7,4243.262388996729,29702.84
TO_33533,Ride-on,Toys,2024-12-10,10,3241.722371571035,32417.22
TO_58552,Scooter,Toys,2024-06-27,1,3256.227392511638,3256.23
BA_32817,Car Seat,Baby Gear,2025-02-01,10,1544.2339874914655,15442.34
TO_10123,Ride-on,Toys,2025-04-07,5,1034.6771904440407,5173.39
BA_30300,Car,Battery Operated,2025-03-13,4,1231.8302814911071,4927.32
TO_56610,Scooter,Toys,2024-11-25,10,2953.527564548496,29535.28
BA_18559,Walker,Baby Gear,2024-07-30,5,4814.27379146782,24071.37
BA_83769,Bed Rail,Baby Safety,2024-08-27,2,2103.4742627363025,4206.95
BA_82825,Bike,Battery Operated,2025-02-07,2,1375.9515519830384,2751.9
TO_45106,Scooter,Toys,2024-08-27,3,4032.4053092079453,12097.22
BA_31390,Bed Rail,Baby Safety,2024-12-13,4,2066.0709605084185,8264.28
BA_72866,Car,Battery Operated,2024-09-17,5,512.3854408692179,2561.93
BA_68706,Jeep,Battery Operated,2025-04-23,3,1362.7269929600304,4088.18
BA_47803,Car Seat,Baby Gear,2024-08-22,2,2379.7747217879023,4759.55
BA_75302,Car,Battery Operated,2024-09-19,5,2776.982588843908,13884.91
BA_54488,Car,Battery Operated,2025-01-23,7,2744.2625808746598,19209.84
FU_74651,High Chair,Furniture,2025-05-05,5,3160.9842555771493,15804.92
BA_37480,Bike,Battery Operated,2024-09-23,4,881.7784463062205,3527.11
BA_27894,Bed Rail,Baby Safety,2024-10-23,3,4207.654406353886,12622.96
BA_61920,Stroller,Baby Gear,2024-08-28,4,3325.413918093106,13301.66
BA_66704,Safety Gate,Baby Safety,2024-08-09,5,2849.7598626898452,14248.8
BA_89379,Car,Battery Operated,2025-01-14,3,2384.4658839613544,7153.4
FU_50580,Cradle,Furniture,2025-03-06,4,4135.820199988644,16543.28
BA_51685,Bed Rail,Baby Safety,2025-04-28,3,2934.008966012561,8802.03
TO_79408,Ride-on,Toys,2024-12-07,10,2318.2610556178797,23182.61
BA_20949,Bike,Battery Operated,2025-02-10,8,4800.13809809404,38401.1
BA_69904,Stroller,Baby Gear,2025-02-09,5,3409.859501322627,17049.3
BA_46827,Bed Rail,Baby Safety,2024-07-03,8,3197.6026386604185,25580.82
BA_33235,Car,Battery Operated,2025-01-08,4,4715.826868672075,18863.31
TO_40339,Scooter,Toys,2024-10-28,1,2605.1034312982974,2605.1
BA_44359,Walker,Baby Gear,2025-03-23,9,4026.7006820768806,36240.31
FU_14517,High Chair,Furniture,2025-03-21,2,3717.64876652802,7435.3
BA_76374,Bed Rail,Baby Safety,2024-06-27,10,3324.1784701584306,33241.78
TO_72258,Ride-on,Toys,2025-01-29,8,3911.439744716965,31291.52
BA_62205,Car,Battery Operated,2024-06-12,9,2119.2295268364014,19073.07
BA_46868,Jeep,Battery Operated,2024-12-01,9,4622.263350251806,41600.37
TO_39080,Scooter,Toys,2024-07-09,10,2230.9683582231796,22309.68
TO_79524,Scooter,Toys,2025-03-18,10,3072.444248657632,30724.44
BA_50913,Safety Gate,Baby Safety,2025-01-16,4,4361.510663132605,17446.04
FU_85435,Cradle,Furniture,2024-08-30,6,1529.0419033933258,9174.25
BA_33822,Safety Gate,Baby Safety,2025-05-04,1,2093.1649084958335,2093.16
BA_99454,Bike,Battery Operated,2025-05-07,5,618.8254777043256,3094.13
BA_89534,Car,Battery Operated,2025-03-15,6,1593.4445008485259,9560.67
BA_47530,Walker,Baby Gear,2025-04-16,6,3128.4447978641906,18770.67
BA_43583,Safety Gate,Baby Safety,2024-10-25,6,1181.5251660528675,7089.15
FU_47668,Cradle,Furniture,2025-04-09,7,2556.465132591084,17895.26
BA_81027,Safety Gate,Baby Safety,2025-04-28,5,2335.052736108373,11675.26
TO_44807,Scooter,Toys,2025-02-18,10,4783.974410975587,47839.74
BA_92506,Walker,Baby Gear,2024-10-13,2,1488.562898227965,2977.13
BA_91494,Safety Gate,Baby Safety,2025-02-10,2,2711.6523690989143,5423.3
FU_18384,Cradle,Furniture,2024-11-07,9,1056.6512224660955,9509.86
BA_78267,Car Seat,Baby Gear,2025-04-12,7,4977.0086917966555,34839.06
BA_63345,Bed Rail,Baby Safety,2025-04-12,8,1525.8278556736552,12206.62
FU_32096,Cradle,Furniture,2024-10-07,1,529.3954065083917,529.4
BA_99263,Car,Battery Operated,2024-10-26,7,1191.1522120947648,8338.07
FU_25272,Cradle,Furniture,2025-01-08,2,2665.115512991586,5330.23
FU_92672,High Chair,Furniture,2024-08-30,6,4159.313327709164,24955.88
BA_21545,Bed Rail,Baby Safety,2024-05-21,3,1799.4610838041353,5398.38
TO_20977,Ride-on,Toys,2025-01-21,3,2461.04427911712,7383.13
BA_22719,Safety Gate,Baby Safety,2024-11-15,9,2717.9838815428798,24461.85
BA_67058,Bed Rail,Baby Safety,2025-03-11,6,2935.7641208879704,17614.58
BA_28133,Jeep,Battery Operated,2024-06-16,10,2604.7708612666183,26047.71
BA_35747,Safety Gate,Baby Safety,2024-08-26,1,1509.216105538698,1509.22
FU_76600,High Chair,Furniture,2025-04-28,9,847.7283765260795,7629.56
TO_19886,Scooter,Toys,2025-02-12,2,4546.4079553130705,9092.82
BA_18305,Bed Rail,Baby Safety,2025-02-03,10,4471.1208409075625,44711.21
BA_53408,Safety Gate,Baby Safety,2024-05-24,6,2795.2130213854407,16771.28
BA_42884,Jeep,Battery Operated,2025-04-24,10,3930.3305246340046,39303.31
TO_23357,Ride-on,Toys,2025-04-17,7,3165.438412815317,22158.07
BA_76490,Safety Gate,Baby Safety,2025-01-01,10,2443.6639280176014,24436.64
FU_61665,High Chair,Furniture,2024-08-09,10,2786.895960617635,27868.96
BA_20890,Safety Gate,Baby Safety,2024-12-08,10,3794.0903977128714,37940.9
BA_65509,Car Seat,Baby Gear,2024-12-29,3,2890.823331353477,8672.47
TO_96152,Scooter,Toys,2024-07-28,5,4674.595437558135,23372.98
BA_86874,Stroller,Baby Gear,2025-03-24,1,2229.746143092589,2229.75
BA_55745,Jeep,Battery Operated,2025-04-05,10,2195.377847154,21953.78
BA_40049,Stroller,Baby Gear,2024-06-23,5,4968.058134586969,24840.29
BA_13032,Jeep,Battery Operated,2025-01-31,10,2175.9593183115176,21759.59
TO_45754,Scooter,Toys,2024-06-12,1,4830.11453014707,4830.11
BA_88730,Car,Battery Operated,2024-05-18,7,1126.5648273426937,7885.95
FU_51829,Cradle,Furniture,2024-07-19,7,4469.232625130056,31284.63
BA_41891,Jeep,Battery Operated,2025-03-07,5,3830.5428766194773,19152.71
BA_25591,Walker,Baby Gear,2024-10-19,7,4059.8113235374026,28418.68
TO_16914,Ride-on,Toys,2025-03-17,4,2375.9679729601276,9503.87
BA_95991,Car Seat,Baby Gear,2024-11-24,4,4587.1187704371405,18348.48
BA_38741,Jeep,Battery Operated,2024-05-16,6,668.7863229511133,4012.72
BA_63582,Car,Battery Operated,2025-02-27,8,2384.4432597894574,19075.55
BA_64808,Safety Gate,Baby Safety,2024-10-13,9,1914.9559568223049,17234.6
BA_76009,Car Seat,Baby Gear,2024-06-23,5,943.5613889250301,4717.81
BA_94316,Safety Gate,Baby Safety,2024-12-28,8,2409.580044170555,19276.64
FU_74656,Cradle,Furniture,2024-09-16,10,683.4676470837791,6834.68
FU_82287,Cradle,Furniture,2024-08-09,5,2608.921286892087,13044.61
FU_31186,Cradle,Furniture,2025-04-23,3,4199.535898239337,12598.61
BA_58713,Walker,Baby Gear,2024-09-30,7,3368.306123057296,23578.14
FU_52468,Study Table,Furniture,2024-06-22,10,507.309914659217,5073.1
BA_33460,Jeep,Battery Operated,2024-10-14,4,1628.9958543917076,6515.98
FU_75144,High Chair,Furniture,2024-06-28,10,2035.7750946115593,20357.75
BA_98953,Walker,Baby Gear,2025-04-25,3,4428.764065630345,13286.29
BA_76172,Car Seat,Baby Gear,2024-10-28,2,2237.5398196208153,4475.08
TO_23496,Ride-on,Toys,2024-11-22,1,2491.256349146047,2491.26
TO_28895,Ride-on,Toys,2025-02-13,10,2223.7549129449762,22237.55
FU_22026,Study Table,Furniture,2024-08-20,1,4460.536800910653,4460.54
TO_42134,Scooter,Toys,2024-10-07,5,1834.2133865552744,9171.07
BA_28204,Bike,Battery Operated,2024-05-28,2,3889.469561034776,7778.94
FU_15053,Cradle,Furniture,2025-03-04,7,3107.4722945529716,21752.31
BA_91092,Bed Rail,Baby Safety,2024-05-25,4,4435.457823287998,17741.83
BA_75870,Bike,Battery Operated,2024-09-06,5,1173.7216801141549,5868.61
FU_69814,Study Table,Furniture,2024-12-13,6,1499.2668085045916,8995.6
BA_66510,Jeep,Battery Operated,2024-12-11,4,3497.2364035191317,13988.95
FU_66260,Study Table,Furniture,2024-08-17,5,2813.518806904044,14067.59
BA_77064,Car,Battery Operated,2025-04-06,10,4568.420545040857,45684.21
BA_55420,Car,Battery Operated,2024-08-29,3,2700.8603661142047,8102.58
BA_36342,Bed Rail,Baby Safety,2024-12-07,7,2621.755780428114,18352.29
BA_58363,Bed Rail,Baby Safety,2024-11-06,3,3984.4440975025486,11953.33
BA_50041,Car,Battery Operated,2024-05-18,9,3999.8725710810872,35998.85
